0 0 0
0.005 0 0
0.01 0 0
0.015 0 0
0.02 0 0
0.025 0 0
0.03 0 0
0.035 0 0
0.04 0 0
0.045 0 0
0.05 0 0
0.055 0 0
0.06 0 0
0.065 0 0
0.07 0 0
0.075 0 0
0.08 0 0
0.085 0 0
0.09 0 0
0.095 0 0
0.1 0 0
0.105 0 0
0.11 0 0
0.115 0 0
0.12 0 0
0.125 0 0
0.13 0 0
0.135 0 0
0.14 0 0
0.145 0 0
0.15 0 0
0.155 0 0
0.16 0 0
0.165 0 0
0.17 0 0
0.175 0 0
0.18 0 0
0.185 0 0
0.19 0 0
0.195 0 0
0.2 0 0
0.205 0 0
0.21 0 0
0.215 0 0
0.22 0 0
0.225 0 0
0.23 0 0
0.235 0 0
0.24 0 0
0.245 0 0
0.25 0 0
0.255 0 0
0.26 0 0
0.265 0 0
0.27 0 0
0.275 0 0
0.28 0 0
0.285 0 0
0.29 0 0
0.295 0 0
0.3 0 0
0.305 0 0
0.31 0 0
0.315 0 0
0.32 0 0
0.325 0 0
0.33 0 0
0.335 0 0
0.34 0 0
0.345 0 0
0.35 0 0
0.355 0 0
0.36 0 0
0.365 0 0
0.37 0 0
0.375 0 0
0.38 0 0
0.385 0 0
0.39 0 0
0.395 0 0
0.4 0 0
0.405 0 0
0.41 0 0
0.415 0 0
0.42 0 0
0.425 0 0
0.43 0 0
0.435 0 0
0.44 0 0
0.445 0 0
0.45 0 0
0.455 0 0
0.46 0 0
0.465 0 0
0.47 0 0
0.475 0 0
0.48 0 0
0.485 0 0
0.49 0 0
0.495 0 0
0.5 0 0
0.505 0 0
0.51 0 0
0.515 0 0
0.52 0 0
0.525 0 0
0.53 0 0
0.535 0 0
0.54 0 0
0.545 0 0
0.55 0 0
0.555 0 0
0.56 0 0
0.565 0 0
0.57 0 0
0.575 0 0
0.58 0 0
0.585 0 0
0.59 0 0
0.595 0 0
0.6 0 0
0.605 0 0
0.61 0 0
0.615 0 0
0.62 0 0
0.625 0 0
0.63 0 0
0.635 0 0
0.64 0 0
0.645 0 0
0.65 0 0
0.655 0 0
0.66 0 0
0.665 0 0
0.67 0 0
0.675 0 0
0.68 0 0
0.685 0 0
0.69 0 0
0.695 0 0
0.7 0 0
0.705 0 0
0.71 0 0
0.715 0 0
0.72 0 0
0.725 0 0
0.73 0 0
0.735 0 0
0.74 0 0
0.745 0 0
0.75 0 0
0.755 0 0
0.76 0 0
0.765 0 0
0.77 0 0
0.775 0 0
0.78 0 0
0.785 0 0
0.79 0 0
0.795 0 0
0.8 0 0
0.805 0 0
0.81 0 0
0.815 0 0
0.82 0 0
0.825 0 0
0.83 0 0
0.835 0 0
0.84 0 0
0.845 0 0
0.85 0 0
0.855 0 0
0.86 0 0
0.865 0 0
0.87 0 0
0.875 0 0
0.88 0 0
0.885 0 0
0.89 0 0
0.895 0 0
0.9 0 0
0.905 0 0
0.91 1.07003e-05 7.00498e-06
0.915 3.70338e-05 9.58927e-06
0.92 0.000298293 4.14474e-05
0.925 0.00132003 7.99298e-05
0.93 0.00593022 0.000222302
0.935 0.0198405 0.00042954
0.94 0.0574666 0.000694685
0.945 0.146803 0.00104662
0.95 0.330939 0.00132032
0.955 0.675246 0.00299794
0.96 1.25651 0.00269062
0.965 2.15069 0.00248066
0.97 3.40647 0.00339395
0.975 5.05989 0.00350954
0.98 7.10936 0.00492508
0.985 9.49807 0.00837238
0.99 12.1319 0.00926869
0.995 14.9155 0.00617499
1 17.7036 0.00889122
1.005 20.3647 0.00686004
1.01 22.8515 0.00882514
1.015 25.0114 0.0110582
1.02 26.843 0.0134363
1.025 28.2944 0.0173144
1.03 29.3236 0.0100176
1.035 29.9743 0.0086298
1.04 30.3039 0.0138097
1.045 30.2846 0.0107065
1.05 30.0198 0.0112201
1.055 29.5023 0.0103403
1.06 28.7694 0.0122869
1.065 27.9314 0.010057
1.07 26.9564 0.0106265
1.075 25.9135 0.00858141
1.08 24.9259 0.00653521
1.085 23.9663 0.00871062
1.09 23.0567 0.0118964
1.095 22.1839 0.0127677
1.1 21.3468 0.00751182
1.105 20.5395 0.00968279
1.11 19.7679 0.00679678
1.115 19.0146 0.00727146
1.12 18.2993 0.00878252
