1.18,10.17779193,,1.18,10.53428811,,1.18,7.724632631,,1.18,9.216490923,,1.18,4.889188579
1.19,9.676952703,,1.19,10.05656274,,1.19,7.428415379,,1.19,8.739544288,,1.19,4.628232528
1.2,9.213651291,,1.2,9.608746886,,1.2,7.14789772,,1.2,8.301729163,,1.2,4.391430438
1.21,8.784864492,,1.21,9.189070397,,1.21,6.882431199,,1.21,7.899356105,,1.21,4.175848452
1.22,8.38770744,,1.22,8.795717126,,1.22,6.631291924,,1.22,7.529027819,,1.22,3.978973178
1.23,8.019458493,,1.23,8.426867272,,1.23,6.393701968,,1.23,7.187635796,,1.23,3.798646471
1.24,7.677574639,,1.24,8.080731978,,1.24,6.168849631,,1.24,6.872351468,,1.24,3.633011835
1.25,7.359699877,,1.25,7.755581356,,1.25,5.955908326,,1.25,6.580614086,,1.25,3.480469762
1.26,7.063668378,,1.26,7.449766814,,1.26,5.754053826,,1.26,6.310116734,,1.26,3.339639491
1.27,6.787503688,,1.27,7.16173832,,1.27,5.562479628,,1.27,6.058791334,,1.27,3.209327651
1.28,6.529414875,,1.28,6.890057104,,1.28,5.380410235,,1.28,5.82479312,,1.28,3.088502126
1.29,6.287790225,,1.29,6.633404148,,1.29,5.207112196,,1.29,5.606484825,,1.29,2.976268925
1.3,6.061188945,,1.3,6.390584768,,1.3,5.041902768,,1.3,5.40242067,,1.3,2.871852751
1.31,5.848331186,,1.31,6.160529554,,1.31,4.884156174,,1.31,5.211330195,,1.31,2.774580505
1.32,5.648086652,,1.32,5.942291964,,1.32,4.733307452,,1.32,5.03210195,,1.32,2.68386587
1.33,5.459462058,,1.33,5.735042866,,1.33,4.588853975,,1.33,4.86376706,,1.33,2.599195719
1.34,5.281587649,,1.34,5.538062404,,1.34,4.450354802,,1.34,4.705482764,,1.34,2.520118351
1.35,5.113703075,,1.35,5.350729592,,1.35,4.317428048,,1.35,4.556515999,,1.35,2.446232009
1.36,4.955142872,,1.36,5.172510108,,1.36,4.189746563,,1.36,4.41622723,,1.36,2.377174375
1.37,4.805321882,,1.37,5.002942803,,1.37,4.067032202,,1.37,4.284054695,,1.37,2.312613603
1.38,4.663720891,,1.38,4.841625455,,1.38,3.949049052,,1.38,4.159499309,,1.38,2.252239618
1.39,4.529872841,,1.39,4.688200343,,1.39,3.835595968,,1.39,4.042110469,,1.39,2.195756216
1.4,4.403349902,,1.4,4.542340173,,1.4,3.726498788,,1.4,3.93147301,,1.4,2.142874833
1.41,4.283751708,,1.41,4.403734899,,1.41,3.621602595,,1.41,3.827195554,,1.41,2.093308979
1.42,4.170695001,,1.42,4.272079892,,1.42,3.52076435,,1.42,3.728900448,,1.42,2.046769538
1.43,4.063804911,,1.43,4.147065871,,1.43,3.423846211,,1.43,3.63621547,,1.43,2.00296196
1.44,3.962708008,,1.44,4.028370927,,1.44,3.330709784,,1.44,3.548767417,,1.44,1.961584483
1.45,3.867027226,,1.45,3.915654835,,1.45,3.241211502,,1.45,3.466177618,,1.45,1.922327236
1.46,3.776378672,,1.46,3.808555798,,1.46,3.155199273,,1.46,3.388059383,,1.46,1.8848732
1.47,3.690370284,,1.47,3.706689603,,1.47,3.072510462,,1.47,3.314017286,,1.47,1.848900274
