0.01,1.41621020937
0.02,1.43896678807
0.03,1.47640812973
0.04,1.52781935625
0.05,1.5922282475
0.06,1.66843269606
0.07,1.75503440672
0.08,1.85047772518
0.09,1.95309232229
0.1,2.0611383494
0.11,2.17285262108
0.12,2.28649437537
0.13,2.40038920799
0.14,2.51296987301
0.15,2.62281278399
0.16,2.72866922934
0.17,2.8294905271
0.18,2.92444657722
0.19,3.01293751476
0.2,3.09459841549
0.21,3.16929724553
0.22,3.23712647056
0.23,3.29838893876
0.24,3.35357881854
0.25,3.40335850126
0.26,3.44853246732
0.27,3.49001915886
0.28,3.5288219048
0.29,3.56599990458
0.3,3.60264020128
0.31,3.63983146599
0.32,3.6786402819
0.33,3.72009046367
0.34,3.76514578569
0.35,3.81469632725
0.36,3.8695484838
0.37,3.93041854681
0.38,3.99792962765
0.39,4.07261159848
0.4,4.15490364857
0.41,4.24515901088
0.42,4.34365140068
0.43,4.4505827249
0.44,4.56609166481
0.45,4.69026280071
0.46,4.82313603096
0.47,4.96471613067
0.48,5.11498239154
0.49,5.27389837456
0.5,5.44142188375
0.51,5.61751532346
0.52,5.80215662631
0.53,5.99535092627
0.54,6.1971430959
0.55,6.40763116398
0.56,6.62698047611
0.57,6.85543825661
0.58,7.0933479772
0.59,7.34116264224
0.6,7.59945577359
0.61,7.86892853626
0.62,8.15041111411
0.63,8.44485615667
0.64,8.75332191695
0.65,9.07694264177
0.66,9.41688392411
0.67,9.774281154
0.68,10.1501599783
0.69,10.5453388594
0.7,10.9603154348
0.71,11.3951403948
0.72,11.8492849213
0.73,12.3215101579
0.74,12.8097494222
0.75,13.3110155172
0.76,13.8213461233
0.77,14.3357994199
0.78,14.8485095302
0.79,15.3528070362
0.8,15.8414039669
0.81,16.3066359522
0.82,16.740747576
0.83,17.1362014202
0.84,17.4859878473
0.85,17.7839118728
0.86,18.0248357182
0.87,18.2048604408
0.88,18.3214366013
0.89,18.3734011731
0.9,18.3609447283
0.91,18.2855184692
0.92,18.1496943656
0.93,17.9569933551
0.94,17.7116964424
0.95,17.4186520088
0.96,17.0830902113
0.97,16.7104525177
0.98,16.3062415944
0.99,15.8758942351
1.0,15.4246779501
1.01,14.9576102936
1.02,14.4793989704
1.03,13.9944001713
1.04,13.5065923429
1.05,13.0195626222
1.06,12.5365033604
1.07,12.0602164624
1.08,11.5931236172
1.09,11.1372808495
1.1,10.6943961606
1.11,10.2658493197
1.12,9.85271312253
1.13,9.45577562964
1.14,9.07556305127
1.15,8.71236305161
1.16,8.3662483123
1.17,8.03710022995
1.18,7.72463263125
1.19,7.42841537903
1.2,7.14789772026
1.21,6.88243119856
1.22,6.63129192402
1.23,6.39370196777
1.24,6.1688496305
1.25,5.95590832616
1.26,5.75405382629
1.27,5.56247962757
1.28,5.3804102351
1.29,5.20711219567
1.3,5.04190276762
1.31,4.88415617416
1.32,4.73330745196
1.33,4.58885397525
1.34,4.45035480152
1.35,4.31742804801
1.36,4.18974656302
1.37,4.06703220208
1.38,3.9490490522
1.39,3.83559596788
1.4,3.72649878813
1.41,3.62160259482
1.42,3.52076434966
